Title,Instructor,Rating,Reviews,Time,Duration,Venue,Location,Tags,Price
Row 50,April Holloway,4.9,"(11,421)",9:30 am,50,EAST END ROW,Upper East Side,"Cardio, Arms, Core, Abs, Rowing",9
Pure Reform,Sara Saxton,4.8,"(5,544)",9:30 am,50,Pure Barre,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",9
Signature FHIX,Carlos Davila,4.9,"(34,895)",9:30 am,50,The Fhitting Room,Upper East Side,Strength Training,11
FlyFIT: Upper Body Focus 45 - *SHOES REQUIRED*,Karli Alvino,4.8,"(22,024)",9:30 am,45,Flywheel Sports: Precision Training,Upper West Side,Strength Training,13
Flywheel: Method 45,Jason Ostrander,4.8,"(44,803)",9:30 am,45,Flywheel Sports: Stadium Cycling,Upper West Side,"Cardio, Cycling",15
Cyc45,Ellie Eagle,4.8,"(43,154)",9:30 am,45,Cyc Fitness,Upper East Side,"Cardio, Cycling",10
BFX Burn,Veronica,4.8,"(8,825)",9:30 am,50,NYSC Lab (featuring BFX),Upper East Side,Strength Training,11
Vinyasa,Kayla MacFarlan,4.8,"(4,844)",9:30 am,75,Namastuy,Bedford-Stuyvesant,"Flexibility, Balance, Arms, Yoga",5
Exhale Barre Advanced,Zoe Settle,4.8,"(30,874)",9:30 am,60,exhale,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",11
Hatha Morning Wake-Up Flow,Mary Lou Burkhardt,4.8,(145),9:30 am,75,unit 108 yoga,,Yoga,5
F.I.T. (Focused Interval Training),Erin Bellis,4.8,"(50,230)",9:30 am,60,Physique 57,Upper West Side,Strength Training,12
Total Body/ Core,Ibrahim Mohamed,4.7,"(4,174)",9:30 am,45,PushLab Fitness,Upper East Side,"Strength Training, Rowing",9
Beg Ballet,Elizabeth Supan,4.8,"(14,554)",9:30 am,90,Steps on Broadway,Upper West Side,"Cardio, Flexibility, Balance, Dance",5
Figure 4 Barre (Open),Lindsey Miller,4.8,"(14,553)",9:30 am,60,Pure Yoga,Upper West Side,"Flexibility, Balance, Core, Abs, Barre",9
Project: HIIT,Heather Gunn,4.9,"(4,213)",9:30 am,60,GrassRoots Fitness Project,Upper West Side,Strength Training,9
Hot Bikram 90,Maja Wampuszyc,4.8,"(10,132)",9:30 am,90,bode nyc,Upper East Side,"Flexibility, Balance, Arms, Yoga",9
EXCEED: The Workout,Justin Sanchez,4.9,"(21,569)",9:30 am,50,Exceed Physical Culture,Upper East Side,"Cardio, Strength Training",10
Power Flow,Rachel Schmeling,4.8,"(14,899)",9:30 am,60,New York Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
Body Flow Yoga,Laurie Sleep,4.8,"(11,985)",9:30 am,75,NY Loves Yoga,Upper West Side,"Flexibility, Balance, Arms, Yoga",5
Chisel,Wilber E,4.7,"(15,286)",9:30 am,45,Crunch Gym,Upper West Side,"Cardio, Arms, Strength Training",6
Vinyasa All Levels,Danielle Kipnis,4.8,"(13,262)",9:30 am,75,New York Yoga,Upper East Side,"Flexibility, Balance, Arms, Yoga",8
Bar Method,Lauran Spencer,4.7,(410),9:30 am,60,The Bar Method,Upper West Side,"Flexibility, Balance, Core, Abs, Barre",11
INTERMEDIATE REFORMER,Sam Mitrani,4.6,(5),9:30 am,60,Mind Your Body,Ozone Park,"Flexibility, Balance, Core, Abs, Pilates",10
Crank Power,Annette Bristol,4.7,"(15,772)",9:30 am,45,Crank Cycling Studio,Upper East Side,"Cardio, Cycling, Strength Training",7
Spin and Ski 25,Nicky Kouveras,4.8,"(3,848)",9:30 am,25,Bod Mod Fitness,Upper East Side,"Cardio, Cycling",5
Stretch 25,Katelyn Chakey,4.8,"(3,848)",9:30 am,25,Bod Mod Fitness,Upper East Side,"Flexibility, Balance, Arms, Yoga",5
STRONG by Zumba,Lorena,4.4,(462),9:30 am,60,24 Hour Fitness,Flatbush - Ditmas Park,Strength Training,6
Bikram's Yoga,LYUBA RUSEVA,4.8,"(1,731)",9:30 am,90,Bikram Yoga Astoria Queens,Astoria,"Flexibility, Balance, Arms, Yoga",6
Bike Rental,none,4.9,(212),9:30 am,120,Unlimited Biking,Harlem,"Cardio, Cycling, Outdoors",5
BA Killer Cardio,Sal Vitale,4.9,(24),9:30 am,60,Bad Ass Academy,Bay Ridge,Strength Training,8
Pilates,Leticia Taylor,4.8,"(4,125)",9:30 am,60,Harlem Yoga Studio,Harlem,"Flexibility, Balance, Core, Abs, Pilates",4
PELOTON RESERVATION,PELOTON .,4.6,(347),9:30 am,30,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling, Strength Training",4
MORNING RUSH,Irene .,4.6,(347),9:30 am,55,Vigorous Fitness Clubs,Middle Village,"Cardio, Cycling",4
Bikram Yoga 90 min,Lissette Sanchez,4.6,(498),9:30 am,90,Bikram Yoga Brooklyn,Bay Ridge,"Flexibility, Balance, Arms, Yoga",5
Vinyasa Yoga (10 Crdts),Allison Hart,4.5,(292),9:30 am,60,Alana Life & Fitness,Bay Ridge,"Flexibility, Balance, Arms, Yoga",8
Step it Up,Danielle Galipo,5.0,"(2,839)",9:30 am,55,JANE DO,Edgewater,"Cardio, Strength Training",5
Open Beginner's Hatha Yoga-Reservation Required,Kristin Rodgers,none,none,9:30 am,75,Genesis Health Center,Forest Hills,"Relaxation, Flexibility, Balance, Arms, Yoga",2
Tapout 20,Karriem Pearson,4.6,(35),9:30 am,30,Tapout Fitness,Ozone Park,"Cardio, Martial Arts, Strength Training, Boxing",1
Mixed (Level 1 & 2),James MoKarry,4.8,(155),9:30 am,75,Shiva Shanti Yoga,Rutherford,"Flexibility, Balance, Arms, Yoga",3
CKO Kickboxing,Megan B,4.8,"(1,225)",9:30 am,60,CKO Kickboxing,Sheepshead Bay,"Cardio, Arms, Boxing",8
Heights Intensity Training,Kyle Gilliam,4.9,"(1,880)",9:30 am,60,Studio In The Heights,Washington Heights,Strength Training,9
Cardio Kickboxing,none,none,none,9:30 am,60,Rooftop Fitness Corp,Sheepshead Bay,"Cardio, Martial Arts, Boxing",6
Women Sculpt,Giovanna A,4.8,"(1,011)",9:30 am,50,CLIQUE Fitness,Hillcrest,Strength Training,3
Les Mills Body Pump,Cheryl,4.5,(407),9:30 am,60,24 Hour Fitness,Englewood,Strength Training,4
Hot Vinyasa Vibe Sesssion,Danielle Martucci,4.9,(82),9:30 am,75,Good Vibes Yoga,,Yoga,3
Hot Power Vinyasa,Judith Hengeveld,4.8,"(1,056)",9:30 am,75,Powerflow Yoga,Bloomfield,Yoga,4
Open,Karen Portale,4.8,(429),9:30 am,90,BambooMoves Yoga,Englewood,"Flexibility, Balance, Arms, Yoga",3
Spin,Mary Edwards,none,none,9:30 am,45,Rockaway Gliders,,Strength Training,4
Savage Boxing,Tafari Lawton,4.9,(59),9:30 am,60,Savage Boxing & Fitness,Hackensack,"Cardio, Arms, Boxing",6
Hot 26 (90 Min),Jagadisha ॐ,4.9,"(1,075)",9:30 am,90,Zura,Montclair,"Flexibility, Balance, Arms, Yoga",3
Warm Power Vinyasa (60),Katie Niewodowski,4.9,"(1,075)",9:30 am,60,Zura,Montclair,"Flexibility, Balance, Arms, Yoga",3
IM=X Pilates Basic Xercizer,Niria Gutierrez,4.8,(292),9:30 am,60,IMX Pilates,Clifton,"Flexibility, Balance, Core, Abs, Pilates",8
Warm Flow,Kristen Brunello,4.9,(33),9:30 am,75,The Yoga Ground,West Orange,"Flexibility, Balance, Arms, Yoga",2
All Levels,Kim Stevens-Redstone,4.9,(50),9:30 am,75,YogaCentric,Clifton,"Flexibility, Balance, Arms, Yoga",4
Pure Barre Classic,Kaitlyn McCrystal,4.7,(711),9:30 am,50,Pure Barre,Montclair,"Flexibility, Balance, Core, Abs, Barre",10
Classic,Tina Wilson-Escalera,4.8,(832),9:30 am,45,CycleBar,Montclair,"Cardio, Cycling",7
Barre Interval,Tina Pizarro,4.8,(580),9:30 am,60,Juniper Yoga and Fitness,Montclair,"Flexibility, Balance, Core, Abs, Strength Training, Barre",4
Hot Bikram 90,Anne Cox,4.8,(580),9:30 am,90,Juniper Yoga and Fitness,Montclair,"Flexibility, Balance, Arms, Yoga",4
Hot Power Vinyasa,Matthew Dwyer,4.9,"(1,550)",9:30 am,75,Powerflow Yoga,Clifton,Yoga,5
Adult Group Fitness Class - 9:30 AM M-F,Gi Nam,5.0,(9),9:30 am,45,Maven Center,Paramus,"Cardio, Strength Training",2
Tread 45,Blanca G,5.0,(144),9:30 am,45,Juma Fit,,"Pilates, Strength Training",7
Flow,Vas Cialdella,4.7,(795),9:30 am,75,Fire Shaper,Tenafly,"Flexibility, Balance, Arms, Yoga",4
Iyengar Wall,Iris Raferty,4.9,(35),9:30 am,75,Nueva Alma Yoga and Wellness,,"Flexibility, Balance, Arms, Yoga",5
Open Vinyasa - Hot,Lisa Moser,4.7,(656),9:30 am,75,Baker Street Yoga,Maplewood,"Flexibility, Balance, Arms, Yoga",3
Open Level Yoga,Janine Ruela,4.6,(66),9:30 am,75,Verona Yoga,Verona,"Flexibility, Balance, Arms, Yoga",3
BodyBurn Barre,Hillary Wellisch,4.9,(351),9:30 am,45,Body Burn Barre,Tenafly,"Flexibility, Balance, Core, Abs, Barre",5
All Level Yoga Blend,Debra Alfano,4.7,(8),9:30 am,75,Fifth Element Yoga and Reiki,Dobbs Ferry,"Flexibility, Balance, Arms, Yoga",3
Strength Training,Joey Olivo,4.9,(8),9:30 am,60,Legacy Strength,Floral Park,Strength Training,7
Pure Empower,Karly Richter,4.7,"(1,277)",9:30 am,45,Pure Barre,Millburn,"Flexibility, Balance, Core, Abs, Barre",6
Aerial Yoga,Andrea Evans,4.6,(105),9:30 am,60,Evolve Fitness Studio,Millburn,"Flexibility, Balance, Arms, Yoga",6
Code Red Extreme,Coco X,4.7,(183),9:30 am,55,MC Dance and Fitness,Great Neck,Barre,1
Bootcamp,Ariel Ochoa,4.9,(11),9:30 am,60,K-Fit Boutique Gym,,Strength Training,5
Flywheel: Method 45,Jena Karp,4.8,"(3,625)",9:30 am,45,Flywheel Sports: Stadium Cycling,Millburn,"Cardio, Cycling",8
Spirited Flow 2/3,Lisa Ferraro,4.7,(409),9:30 am,90,Bhakti Barn Yoga,Millburn,,4
Mixed Levels Vinyasa Flow,Jordan Marciano,4.4,(100),9:30 am,75,Bloom Yoga,Fair Lawn,"Flexibility, Balance, Arms, Yoga",3
Kickboxing Plus,Deena Warshaw,4.8,(45),9:30 am,50,Woodmere Fitness Club,Cedarhurst,"Cardio, Arms, Boxing",4
Flow,Lisa Stevens Bruno,4.6,(104),9:30 am,60,AMP Yoga Studio,Springfield,"Flexibility, Balance, Arms, Yoga",4
Jiva Flow,Heather Maher,4.8,"(1,195)",9:30 am,75,Powerflow Yoga,Livingston,,4
Group Pilates Reformer,Lori Pruno,5.0,(9),9:30 am,55,PhysioElements Physical Therapy and Wellness,,"Flexibility, Balance, Core, Abs, Pilates",7
AfterBurn,Chelsea Long,4.8,(267),9:30 am,60,NXT GEN Fitness,Port Washington,Strength Training,10
Yoga Flow,Allie Thompson,4.8,(48),9:30 am,75,Aquarian Yoga Center,Westfield,"Flexibility, Balance, Arms, Yoga",3
Dimensional 20/40,Adrina McCreary,4.8,(627),9:30 am,60,Dimensional Training Studios,Garden City,"Cardio, Flexibility, Balance, Dance",5
Cycle,Danielle Glickman,4.8,(694),9:30 am,50,Sweat Glen Rock,Glen Rock,"Cardio, Flexibility, Balance, Cycling, Dance",5
SGR Strength,Michelle Shashoua,4.8,(694),9:30 am,45,Sweat Glen Rock,Glen Rock,Strength Training,5
Flo Method Fusion (Barre),none,4.5,(42),9:30 am,60,Synergy,Fairfield,"Flexibility, Balance, Core, Abs, Barre",3
Burn,none,4.5,(42),9:30 am,60,Synergy,Fairfield,Strength Training,3
BOOTCAMP,tony hernandez,5.0,(7),9:30 am,60,MSTANY Military Style Training New York,,Strength Training,11
Hot Powerflow Vinyasa,Ben Wisch,4.8,"(1,299)",9:30 am,75,Powerflow Yoga,Glen Rock,"Flexibility, Balance, Arms, Yoga",4
Vinyasa Flow - No Heat,Carl Vreeland,4.7,(847),9:30 am,60,Balance Yoga & Wellness,Larchmont,"Flexibility, Balance, Arms, Yoga",4
Revel Level 2/3,Heather Sheridan,none,none,9:30 am,75,Revel Yoga,,Yoga,5
LONDON Original,Lisa Mozo,4.8,(261),9:30 am,60,London Barre,Roslyn,"Flexibility, Balance, Core, Abs, Barre",4
Ladies ONLY Class,Christine D'Angelo,5.0,(9),9:30 am,60,Brazen Athletics,Fairfield,Strength Training,5
WOD,Gina Condorelli,5.0,(9),9:30 am,60,Brazen Athletics,Fairfield,,5
Vinyasa Flow,Amy Rossman,4.5,(41),9:30 am,75,Juluka Yoga Studio,Cresskill,"Flexibility, Balance, Arms, Yoga",4
Rise and Shine,Kristopher Horvath,4.8,(123),9:30 am,90,Love Integration Yoga,Long Branch,"Flexibility, Balance, Arms, Yoga",4
Training For Warriors (Upper Body),none,4.3,(32),9:30 am,60,Beautiful Bodies Boot Camp,Ho-Ho-Kus,Strength Training,3
Hot Powerflow Vinyasa,Siobhan Wright,4.7,"(1,323)",9:30 am,75,Powerflow Yoga,Chatham,"Flexibility, Balance, Arms, Yoga",5
Heated Vinyasa Flow - Level 2/3,Amy Pastore,4.9,(667),9:30 am,75,Flow Yoga Studio,Ho-Ho-Kus,"Flexibility, Balance, Arms, Yoga",4
FlyFIT: Total Body 45 - SneakersRequired,Carly Dorman,4.8,"(2,006)",9:30 am,45,Flywheel Sports: Precision Training,Scarsdale,Strength Training,8
Level 1/2,Kika Wypijewska,4.7,(307),9:30 am,75,Three Birds Yoga Studio,Florham Park,"Flexibility, Balance, Arms, Yoga",4
ISHTA Yoga (Level 2),Caroline Martinez-Zuber,4.9,(399),9:30 am,75,Tovami Yoga,Mamaroneck,"Flexibility, Balance, Arms, Yoga",4
YogaSpark,Matt Goldmark,4.8,"(1,250)",9:30 am,60,YogaSpark - Westchester,Mamaroneck,"Flexibility, Balance, Arms, Yoga",8
Pure Barre Classic,Jessica Haspel,4.8,(453),9:30 am,55,Pure Barre,New Providence,"Flexibility, Balance, Core, Abs, Barre",6
Vinyasa Flow (Open Level),Lauren Freeman,4.6,(39),9:30 am,75,Providence! Integrated Health and Fitness,New Providence,"Flexibility, Balance, Arms, Yoga",5
Barre Basics,Isabel Willson,4.8,(168),9:30 am,60,"Jennifer Garden Yoga, Pilates and Barre",Ardsley,Barre,5
*FREE Introductory Reformer Class- Sign Up NOW,Ross Daniel,4.8,"(3,181)",9:35 am,55,Pilates Reforming NY,Midtown,"Flexibility, Balance, Core, Abs, Pilates, Rowing, Free",0
Full Body,Meagan Robar - Studio Manager,4.9,"(2,209)",9:35 am,50,[solidcore],Roslyn,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",10
SCULPT Full Body,Kayley W,4.8,(216),9:40 am,40,BODYROK,Union Square,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",14
Cycle Sculpt,Bryan Blackwell,4.8,(330),9:40 am,45,ZING Fitness Studios,Tenafly,"Cardio, Cycling",4
Bikram Yoga,Lidiia Oleksyshyn,4.7,(8),9:45 am,90,YogaCare,Lower Manhattan,"Flexibility, Balance, Arms, Yoga",9
barre3,Jenna Muller,4.8,"(34,598)",9:45 am,60,barre3,West Village,"Flexibility, Balance, Core, Abs, Barre",16
Flow + Restore w/ Yoga Nidra,Mona Anand,4.7,"(7,186)",9:45 am,80,ISHTA Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",7
Switch Playground Class,Fernando Contreras,4.9,"(53,792)",9:45 am,60,Switch Playground USA,Union Square,Strength Training,10
The Ride,Robert B,4.7,"(7,110)",9:45 am,45,Crunch Gym,Park Slope,"Cardio, Cycling",6
Total Body (60 Minutes),Michael Pugliese,4.9,"(26,414)",9:45 am,60,Barry's Bootcamp,Upper East Side,"Cardio, Strength Training, Running",20
Diesel,Fabian C,4.6,"(12,970)",9:45 am,45,Crunch Gym,Upper East Side,Strength Training,6
Figure 4 Barre (Open),Kelly Sneddon,4.8,"(16,057)",9:45 am,60,Pure Yoga,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",9
Mommy and Toddler,Nairi Koroghlian,4.8,"(6,283)",9:45 am,45,The Yoga Room,Astoria,"Prenatal, Flexibility, Balance, Arms, Yoga",12
FLEX SilverSneakers Yoga,Hollye Richardson,none,none,9:45 am,60,Warrior Goddess Fitness,Elmsford,"Flexibility, Balance, Arms, Yoga",4
CHAISE KickStart,Isabella Vergara,4.9,(92),9:45 am,45,ChaiseFitness Maplewood,Maplewood,"Pilates, Strength Training",6
Hot pHIIT Pilates,Meg Lauer,4.9,(123),9:45 am,60,Hot Phiitness,,"Flexibility, Balance, Core, Abs, Yoga, Pilates",7
Open Hatha,Mark B,4.8,(191),9:45 am,75,North Shore Yoga,Roslyn,"Relaxation, Flexibility, Balance, Arms, Yoga",2
SCORCH HIIT 50,Nancy Vincent,4.9,(197),9:45 am,50,Studio50 Fitness,,Strength Training,6
Pilates Reformer: Burnout,"Kai-Ting Yang, Training Manager",4.9,"(26,215)",10:00 am,50,New York Pilates,SoHo,"Flexibility, Balance, Core, Abs, Pilates",22
Align + Flow,Heather Seagraves,4.6,"(10,972)",10:00 am,60,YogaWorks,SoHo,"Flexibility, Balance, Arms, Yoga",7
Boxing 101,Karyn Toffolo,4.7,"(2,175)",10:00 am,45,Drive 495,SoHo,"Cardio, Arms, Martial Arts, Boxing",9
Kickboxing - All Levels (Ladies Only),Zev Schtroks,4.7,"(2,824)",10:00 am,60,Church St Boxing,Tribeca,Boxing,6
AQUA PWR - Women Only,Lucie Mitchell,4.8,"(11,336)",10:00 am,45,AQUA Studio NY,Tribeca,"Cardio, Cycling, Pilates, Strength Training, Rowing",12
WeFlowHard Vinyasa Yoga,Julie Kraisler,4.8,"(15,495)",10:00 am,60,Y7 Studio,Tribeca,"Relaxation, Flexibility, Balance, Arms, Yoga",8
Signature,Lindsey DelBello,4.8,"(4,123)",10:00 am,60,DanceBody,Tribeca,"Cardio, Flexibility, Balance, Dance",15
WOOOM Yoga Experience,Amy Norton,4.8,"(15,841)",10:00 am,75,WOOM CENTER,Bowery,"Flexibility, Balance, Arms, Yoga",6
Intermediate Boxing,Victor 'Kid Chicho' Motta,4.8,"(6,538)",10:00 am,55,WORK TRAIN FIGHT,NoHo,"Cardio, Arms, Boxing",9
SKY TING Yoga,Kate Posch,4.9,"(11,627)",10:00 am,60,SKY TING,Lower East Side,"Flexibility, Balance, Arms, Yoga",11
Katonah Yoga,Abbie Galvin,4.9,"(3,927)",10:00 am,90,The Studio,Bowery,"Flexibility, Balance, Arms, Yoga",7
Pure Barre Classic,Katie Calogero,4.7,"(12,826)",10:00 am,50,Pure Barre,Tribeca,"Flexibility, Balance, Core, Abs, Barre",8
Sculpt,Caroline Rouine,4.7,"(2,561)",10:00 am,45,Barre Tribeca,Tribeca,"Cardio, Flexibility, Balance, Arms, Yoga, Strength Training, Barre",10
Deep Core,Pamela Herron,4.9,"(8,430)",10:00 am,75,FIERCE GRACE LOWER EAST SIDE,Lower East Side,"Flexibility, Balance, Arms, Yoga",5
Basics Flow,Leigh Evans,4.7,"(9,506)",10:00 am,75,Sacred Sounds Yoga,Greenwich Village,"Flexibility, Balance, Arms, Yoga",4
YOGA: Vinyasa,Coco Korniczky,4.7,"(6,463)",10:00 am,75,Three Jewels,East Village,"Flexibility, Balance, Arms, Yoga",6
Level 1,Syama Masla,4.8,"(2,276)",10:00 am,60,The Bhakti Center,Bowery,"Flexibility, Balance, Arms, Yoga",4
BIKE THE BROOKLYN BRIGDE !,none,4.9,(51),10:00 am,120,Unlimited Biking,Civic Center,"Cardio, Cycling, Outdoors",5
Level 1,Ira Ruiz,4.8,"(2,781)",10:00 am,75,Stanton Street Yoga,Lower East Side,Yoga,0
Intermediate,Shevy Katan,4.9,(789),10:00 am,90,Now Yoga,East Village,"Flexibility, Balance, Arms, Yoga",5
Reformer All Levels,Pamela C,4.8,"(15,236)",10:00 am,60,Avea Pilates,East Village,"Flexibility, Balance, Core, Abs, Pilates",14
Flow,Laura Brandel,4.8,"(26,750)",10:00 am,65,Yoga Vida,Greenwich Village,"Flexibility, Balance, Arms, Yoga",6
Tabura Circuit,Reign H,4.8,"(11,563)",10:00 am,45,Crunch Gym,Union Square,,4
Flow Yoga,Steven K,4.8,"(11,563)",10:00 am,60,Crunch Gym,Union Square,"Flexibility, Balance, Arms, Yoga",4
Jivamukti Open Level,Kumiko Kumari Yamada,4.8,"(6,656)",10:00 am,95,Jivamukti Yoga School NYC,Greenwich Village,"Flexibility, Balance, Arms, Yoga",9
Pure Barre Classic,Kayley Sisco,4.8,"(7,588)",10:00 am,50,Pure Barre,West Village,"Flexibility, Balance, Core, Abs, Barre",9
Beginner Reformer/Tower,Sara Ciampa,4.7,"(8,813)",10:00 am,60,Gramercy Pilates NYC,Gramercy Park,"Flexibility, Balance, Core, Abs, Pilates, Strength Training",9
Lotus Flow,Denisse Monge,4.8,"(40,959)",10:00 am,90,Laughing Lotus,Flatiron,"Flexibility, Balance, Arms, Yoga",4
PEMF,none,none,none,10:00 am,30,OsteoStrong NYC,Flatiron,,18
Atmananda Open,Jhon Tamayo,4.6,"(2,900)",10:00 am,60,Atmananda East 23rd,Gramercy Park,"Flexibility, Balance, Arms, Yoga",5
AFTERBURN,R B,4.9,(8),10:00 am,60,Rich Barretta Private Training,Flatiron,Strength Training,12
Reformer All Levels,Jessica H,4.8,"(21,860)",10:00 am,60,BK Pilates,NoMad,"Flexibility, Balance, Core, Abs, Pilates",9
Pilates Reformer: Gentle Flow,Joanne Ambia,4.8,"(7,008)",10:00 am,60,Just Like OM,NoMad,"Prenatal, Flexibility, Balance, Core, Abs, Pilates",7
The Method - Women Only,Ryan Natalino,4.9,"(3,504)",10:00 am,60,Krav Maga Academy,Chelsea,"Martial Arts, Barre",5
Bikram Hot Yoga 60,none,4.6,(722),10:00 am,60,Hot on Yoga,,"Flexibility, Balance, Arms, Yoga",8
All Flow,Erin Kluska,4.8,"(3,594)",10:00 am,60,Loom Yoga Center,Williamsburg,"Flexibility, Balance, Arms, Yoga",9
Kundalini (Open Level),Abhaijot Kaur,4.8,"(1,404)",10:00 am,90,Lighthouse Yoga School,Williamsburg,"Flexibility, Balance, Arms, Yoga",6
"HTB (Hips, Thighs, & Buns)",Nicky Venditti,4.8,"(13,377)",10:00 am,60,Body by Simone,Chelsea,"Cardio, Flexibility, Balance, Dance",9
GOODTIMES FLOW,Hilary Schnitz,4.8,"(1,460)",10:00 am,65,Goodtimes Yoga,Williamsburg,"Flexibility, Balance, Arms, Yoga",6
Underground Boxing,Julio,4.9,"(24,208)",10:00 am,45,Overthrow Boxing Club,Williamsburg,"Cardio, Arms, Boxing",9
Reformer: Stretch (S 1st),Melody Goodell,4.8,"(27,837)",10:00 am,55,East River Pilates,Williamsburg,"Flexibility, Balance, Core, Abs, Pilates",8
Hot Restorative Yin,Gregory Weglarski,4.7,"(2,963)",10:00 am,90,Yoga & Fitness Herald Square,Garment District,"Flexibility, Balance, Arms, Yoga",11
Dharma Yoga Level 1,Kim Jeblick,4.6,(384),10:00 am,75,Maximum Motion Fitness,Jersey City,"Flexibility, Balance, Arms, Yoga",4
Train Jane,Whitley Locks,4.9,"(12,332)",10:00 am,45,JANE DO,Jersey City,"Cardio, Flexibility, Balance, Strength Training, Dance",5
Tight End (Optional BYOB),Renee Peel,none,none,10:00 am,50,Work It Out,Hoboken,Strength Training,6
INFRARED Sauna (one person),none,4.2,(130),10:00 am,60,Slim Up NY,Midtown,,12
Mixed Equipment - Beginner Intermediate,Hanh Tran,4.8,"(1,985)",10:00 am,55,Project Pilates,Jersey City,"Flexibility, Balance, Core, Abs, Pilates",7
Skill Practice,Adam Kant,4.8,"(1,837)",10:00 am,60,Intrepid Gym,Hoboken,Strength Training,4
Adult: Advanced Ballet,Kelly Slough,4.8,"(5,608)",10:00 am,120,Mark Morris Dance Center,Fort Greene,"Cardio, Flexibility, Balance, Dance",10
Vinyasa Flow (Level 2),Margherita Tisato,4.9,"(4,831)",10:00 am,75,usha veda yoga,Greenpoint,"Flexibility, Balance, Arms, Yoga",4
Baptiste Power Yoga,Sara Holms,4.9,(958),10:00 am,60,YO BK,,Yoga,5
Level 1,Tori Milner,4.8,"(1,455)",10:00 am,90,Iyengar Yoga Institute of Brooklyn,Boerum Hill,"Flexibility, Balance, Arms, Yoga",7
Functional Yoga,Alia Bisat,4.7,"(9,044)",10:00 am,70,Area Yoga,Park Slope,"Flexibility, Balance, Arms, Yoga",5
Vinyasa Flow - Music Theme,Sean Moore,4.9,(540),10:00 am,75,Swans Nest Yoga,Williamsburg,Yoga,6
Kickboxing,none,4.9,"(2,943)",10:00 am,50,CKO Kickboxing,Carroll Gardens,"Cardio, Arms, Boxing",6
Slow Flow Vinyasa Yoga,Hanakyle Moranz,4.8,"(5,109)",10:00 am,60,Studio Maya Inc.,Prospect Heights,"Flexibility, Balance, Arms, Yoga",6
Bike Rental,none,4.6,(797),10:00 am,120,Unlimited Biking,Central Park,"Cardio, Cycling, Outdoors",5
Intermediate Tower,Genine Brand,4.7,(160),10:00 am,50,Uptown Pilates,,Pilates,11
Pure Barre Classic,Rita McCann,4.8,"(20,586)",10:00 am,50,Pure Barre,Upper West Side,"Flexibility, Balance, Core, Abs, Barre",9
Hatha-Flow,Elizabeth Barnett,4.8,"(3,505)",10:00 am,75,Shambhala Yoga & Dance Center,Prospect Heights,"Flexibility, Balance, Arms, Yoga",6
Vinyasa (Open Level),Alicia Grosso,4.7,"(2,509)",10:00 am,60,Prospect Heights Yoga,Prospect Heights,"Flexibility, Balance, Arms, Yoga",5
Beast,Kristie,4.9,"(8,413)",10:00 am,60,Beast Fitness Evolved,Park Slope,Strength Training,8
Ballet Body Barre,Danijela Vojnovska,4.8,"(2,838)",10:00 am,75,Ballet and Body,Upper East Side,"Flexibility, Balance, Core, Abs, Barre",9
All Flow,Melody Schroeer,4.8,"(1,446)",10:00 am,75,Jai Yoga Arts,Bushwick,"Flexibility, Balance, Arms, Yoga",4
Intermediate/Advanced,Tonie Warner,4.8,"(11,343)",10:00 am,75,Jewel City Yoga,Crown Heights,"Flexibility, Balance, Arms, Yoga",4
